CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/vaex_test.py
MEM 290.597656 1626411161.2961
MEM 290.597656 1626411161.4091
MEM 290.597656 1626411161.5208
MEM 290.597656 1626411161.6340
MEM 290.597656 1626411161.7478
MEM 290.597656 1626411161.8614
MEM 290.597656 1626411161.9734
MEM 290.597656 1626411162.0869
MEM 290.597656 1626411162.1985
MEM 290.597656 1626411162.3126
MEM 290.597656 1626411162.4241
MEM 290.597656 1626411162.5379
MEM 290.597656 1626411162.6561
MEM 290.597656 1626411162.7700
MEM 290.597656 1626411162.8834
MEM 290.597656 1626411162.9969
MEM 290.597656 1626411163.1092
MEM 290.597656 1626411163.2213
MEM 290.597656 1626411163.3350
MEM 290.597656 1626411163.4477
MEM 290.597656 1626411163.5615
MEM 290.597656 1626411163.6740
MEM 290.597656 1626411163.7893
MEM 290.597656 1626411163.9029
MEM 290.597656 1626411164.0172
MEM 290.597656 1626411164.1314
MEM 290.597656 1626411164.2453
MEM 290.597656 1626411164.3551
MEM 290.597656 1626411164.4688
MEM 290.597656 1626411164.5814
MEM 290.597656 1626411164.6941
MEM 290.597656 1626411164.8069
MEM 290.597656 1626411164.9198
MEM 290.597656 1626411165.0317
MEM 290.597656 1626411165.1454
MEM 290.597656 1626411165.2576
MEM 290.597656 1626411165.3704
MEM 290.597656 1626411165.4839
MEM 290.597656 1626411165.5970
MEM 290.597656 1626411165.7099
MEM 290.597656 1626411165.8233
MEM 290.597656 1626411165.9350
MEM 290.597656 1626411166.0487
MEM 290.597656 1626411166.1621
MEM 290.597656 1626411166.2744
MEM 290.597656 1626411166.3870
MEM 290.597656 1626411166.4993
MEM 290.597656 1626411166.6127
MEM 290.597656 1626411166.7261
MEM 290.597656 1626411166.8389
MEM 290.597656 1626411166.9517
MEM 290.597656 1626411167.0651
MEM 290.597656 1626411167.1782
MEM 290.597656 1626411167.2901
MEM 290.597656 1626411167.4032
MEM 290.597656 1626411167.5130
MEM 290.597656 1626411167.6267
MEM 290.597656 1626411167.7393
MEM 290.597656 1626411167.8526
MEM 290.597656 1626411167.9646
MEM 290.597656 1626411168.0769
MEM 290.597656 1626411168.1866
MEM 290.597656 1626411168.3001
MEM 290.597656 1626411168.4121
MEM 290.597656 1626411168.5248
MEM 290.597656 1626411168.6371
MEM 290.597656 1626411168.7497
MEM 290.597656 1626411168.8629
MEM 290.597656 1626411168.9741
MEM 290.597656 1626411169.0863
MEM 290.597656 1626411169.1994
MEM 290.597656 1626411169.3120
MEM 290.597656 1626411169.4252
MEM 290.597656 1626411169.5371
MEM 290.597656 1626411169.6496
MEM 290.597656 1626411169.7619
MEM 290.597656 1626411169.8746
MEM 290.597656 1626411169.9875
MEM 290.597656 1626411170.0994
MEM 290.597656 1626411170.2126
MEM 290.597656 1626411170.3275
MEM 290.597656 1626411170.4417
MEM 290.597656 1626411170.5526
MEM 290.597656 1626411170.6661
MEM 290.597656 1626411170.7812
MEM 290.597656 1626411170.8944
MEM 290.597656 1626411171.0084
MEM 290.597656 1626411171.1217
MEM 290.597656 1626411171.2349
MEM 290.597656 1626411171.3483
MEM 290.597656 1626411171.4617
MEM 290.597656 1626411171.5750
MEM 290.597656 1626411171.6894
MEM 290.597656 1626411171.8043
MEM 290.597656 1626411171.9184
MEM 290.597656 1626411172.0324
MEM 290.597656 1626411172.1471
MEM 290.597656 1626411172.2617
MEM 290.597656 1626411172.3755
MEM 290.597656 1626411172.4874
MEM 290.597656 1626411172.6001
MEM 290.597656 1626411172.7135
MEM 290.597656 1626411172.8253
MEM 290.597656 1626411172.9390
MEM 290.597656 1626411173.0525
MEM 290.597656 1626411173.1640
MEM 290.597656 1626411173.2775
MEM 290.597656 1626411173.3873
MEM 290.597656 1626411173.5001
MEM 290.597656 1626411173.6133
MEM 290.597656 1626411173.7283
MEM 290.597656 1626411173.8399
MEM 290.597656 1626411173.9534
MEM 290.597656 1626411174.0654
MEM 290.597656 1626411174.1788
MEM 290.597656 1626411174.2921
MEM 290.597656 1626411174.4056
MEM 290.597656 1626411174.5190
MEM 290.597656 1626411174.6324
MEM 290.597656 1626411174.7459
MEM 290.597656 1626411174.8592
MEM 290.597656 1626411174.9724
MEM 290.597656 1626411175.0850
MEM 290.597656 1626411175.1983
MEM 290.597656 1626411175.3104
MEM 290.597656 1626411175.4238
MEM 290.597656 1626411175.5381
MEM 290.597656 1626411175.6534
MEM 290.597656 1626411175.7652
MEM 290.597656 1626411175.8766
MEM 290.597656 1626411175.9884
MEM 290.660156 1626411176.1022
MEM 290.660156 1626411176.2166
MEM 290.660156 1626411176.3320
MEM 290.660156 1626411176.4470
MEM 290.660156 1626411176.5584
MEM 290.660156 1626411176.6724
MEM 290.660156 1626411176.7868
MEM 290.660156 1626411176.9014
MEM 290.660156 1626411177.0154
MEM 290.660156 1626411177.1291
MEM 290.660156 1626411177.2432
MEM 290.660156 1626411177.3574
MEM 290.660156 1626411177.4690
MEM 290.660156 1626411177.5822
MEM 290.660156 1626411177.6961
MEM 290.660156 1626411177.8110
MEM 290.660156 1626411177.9245
MEM 290.660156 1626411178.0378
MEM 290.660156 1626411178.1505
MEM 290.660156 1626411178.2641
MEM 290.660156 1626411178.3775
MEM 290.660156 1626411178.4908
MEM 290.660156 1626411178.6041
MEM 290.660156 1626411178.7172
MEM 290.660156 1626411178.8293
MEM 290.660156 1626411178.9433
MEM 290.660156 1626411179.0566
MEM 290.660156 1626411179.1702
MEM 290.660156 1626411179.2814
MEM 290.660156 1626411179.3955
MEM 290.660156 1626411179.5095
MEM 290.660156 1626411179.6218
MEM 290.660156 1626411179.7341
MEM 290.660156 1626411179.8475
MEM 290.660156 1626411179.9609
MEM 290.660156 1626411180.0705
MEM 290.660156 1626411180.1836
MEM 290.660156 1626411180.2972
MEM 290.660156 1626411180.4107
MEM 290.660156 1626411180.5233
MEM 290.660156 1626411180.6361
MEM 290.660156 1626411180.7503
MEM 290.660156 1626411180.8647
MEM 290.660156 1626411180.9775
MEM 290.660156 1626411181.0904
MEM 290.660156 1626411181.2042
MEM 290.660156 1626411181.3139
MEM 290.660156 1626411181.4246
MEM 290.660156 1626411181.5380
MEM 290.660156 1626411181.6514
MEM 290.660156 1626411181.7646
MEM 290.660156 1626411181.8779
MEM 290.660156 1626411181.9913
MEM 290.660156 1626411182.1040
MEM 290.660156 1626411182.2153
MEM 290.660156 1626411182.3290
MEM 290.660156 1626411182.4434
MEM 290.660156 1626411182.5573
MEM 290.660156 1626411182.6714
MEM 290.660156 1626411182.7864
MEM 290.660156 1626411182.9009
MEM 290.660156 1626411183.0150
MEM 290.660156 1626411183.1300
MEM 290.660156 1626411183.2430
MEM 290.660156 1626411183.3530
MEM 290.660156 1626411183.4662
MEM 290.660156 1626411183.5798
MEM 290.660156 1626411183.6926
MEM 290.660156 1626411183.8057
MEM 290.660156 1626411183.9192
MEM 290.660156 1626411184.0326
MEM 290.660156 1626411184.1455
MEM 290.660156 1626411184.2592
MEM 290.660156 1626411184.3729
MEM 290.660156 1626411184.4864
MEM 290.660156 1626411184.5995
MEM 290.660156 1626411184.7127
MEM 290.660156 1626411184.8263
MEM 290.660156 1626411184.9392
MEM 290.660156 1626411185.0523
MEM 290.660156 1626411185.1640
MEM 290.660156 1626411185.2772
MEM 290.660156 1626411185.3895
MEM 290.660156 1626411185.5019
MEM 290.660156 1626411185.6146
MEM 290.722656 1626411185.7274
MEM 290.722656 1626411185.8396
MEM 290.722656 1626411185.9505
MEM 290.722656 1626411186.0638
MEM 290.722656 1626411186.1770
MEM 290.722656 1626411186.2894
MEM 290.722656 1626411186.4021
MEM 290.722656 1626411186.5155
MEM 290.722656 1626411186.6289
MEM 290.722656 1626411186.7432
MEM 290.722656 1626411186.8569
MEM 290.722656 1626411186.9704
MEM 290.722656 1626411187.0812
MEM 290.722656 1626411187.1935
MEM 290.722656 1626411187.3056
MEM 290.722656 1626411187.4193
MEM 290.722656 1626411187.5326
MEM 290.722656 1626411187.6457
MEM 290.722656 1626411187.7581
MEM 290.722656 1626411187.8709
MEM 290.722656 1626411187.9845
MEM 290.722656 1626411188.0965
MEM 290.722656 1626411188.2096
MEM 290.722656 1626411188.3221
MEM 290.722656 1626411188.4328
MEM 290.722656 1626411188.5464
MEM 290.722656 1626411188.6600
MEM 290.722656 1626411188.7729
MEM 290.722656 1626411188.8868
MEM 290.722656 1626411188.9996
MEM 290.722656 1626411189.1132
MEM 290.722656 1626411189.2267
MEM 290.722656 1626411189.3382
MEM 290.722656 1626411189.4497
MEM 290.722656 1626411189.5628
MEM 290.722656 1626411189.6753
MEM 290.722656 1626411189.7862
MEM 290.722656 1626411189.8991
MEM 290.722656 1626411190.0125
MEM 290.722656 1626411190.1258
MEM 290.722656 1626411190.2384
MEM 290.722656 1626411190.3511
MEM 290.722656 1626411190.4636
MEM 290.722656 1626411190.5774
MEM 290.722656 1626411190.6924
MEM 290.722656 1626411190.8064
MEM 290.722656 1626411190.9195
MEM 290.722656 1626411191.0331
MEM 290.722656 1626411191.1456
MEM 290.722656 1626411191.2592
MEM 290.722656 1626411191.3728
MEM 290.722656 1626411191.4850
MEM 290.722656 1626411191.5960
MEM 290.722656 1626411191.7078
MEM 290.722656 1626411191.8210
MEM 290.722656 1626411191.9309
MEM 290.722656 1626411192.0444
MEM 290.722656 1626411192.1581
MEM 290.722656 1626411192.2719
MEM 290.722656 1626411192.3853
MEM 290.722656 1626411192.5000
MEM 290.722656 1626411192.6134
MEM 290.722656 1626411192.7250
MEM 290.722656 1626411192.8367
MEM 290.722656 1626411192.9504
MEM 290.722656 1626411193.0639
MEM 290.722656 1626411193.1768
MEM 290.722656 1626411193.2903
MEM 290.722656 1626411193.4028
MEM 290.722656 1626411193.5180
MEM 290.722656 1626411193.6315
MEM 290.722656 1626411193.7433
MEM 290.785156 1626411193.8572
MEM 290.785156 1626411193.9700
MEM 290.785156 1626411194.0831
MEM 290.785156 1626411194.1973
MEM 290.785156 1626411194.3116
MEM 290.785156 1626411194.4254
MEM 290.785156 1626411194.5391
MEM 290.785156 1626411194.6532
MEM 290.785156 1626411194.7668
MEM 290.785156 1626411194.8805
MEM 290.785156 1626411194.9938
MEM 290.785156 1626411195.1066
MEM 290.785156 1626411195.2202
MEM 290.785156 1626411195.3324
MEM 290.785156 1626411195.4451
MEM 290.785156 1626411195.5569
MEM 290.785156 1626411195.6701
MEM 290.785156 1626411195.7823
MEM 290.785156 1626411195.8956
MEM 290.785156 1626411196.0094
MEM 290.785156 1626411196.1223
MEM 290.785156 1626411196.2361
MEM 290.785156 1626411196.3497
MEM 290.785156 1626411196.4597
MEM 290.785156 1626411196.5727
MEM 290.785156 1626411196.6843
MEM 290.785156 1626411196.7980
MEM 290.785156 1626411196.9091
MEM 290.785156 1626411197.0217
MEM 290.785156 1626411197.1315
MEM 290.785156 1626411197.2449
MEM 290.785156 1626411197.3583
MEM 290.785156 1626411197.4718
MEM 290.785156 1626411197.5855
MEM 290.785156 1626411197.6990
MEM 290.785156 1626411197.8127
MEM 290.785156 1626411197.9225
MEM 290.785156 1626411198.0354
MEM 290.785156 1626411198.1489
MEM 290.785156 1626411198.2625
MEM 290.785156 1626411198.3761
MEM 290.785156 1626411198.4896
MEM 290.785156 1626411198.6036
MEM 290.785156 1626411198.7176
MEM 290.785156 1626411198.8315
MEM 290.785156 1626411198.9454
MEM 290.785156 1626411199.0591
MEM 290.785156 1626411199.1725
MEM 290.785156 1626411199.2929
MEM 290.785156 1626411199.4056
MEM 290.785156 1626411199.5178
MEM 290.785156 1626411199.6315
MEM 290.785156 1626411199.7447
MEM 290.785156 1626411199.8582
MEM 290.785156 1626411199.9716
MEM 290.785156 1626411200.0838
MEM 290.785156 1626411200.1959
MEM 290.785156 1626411200.3098
MEM 290.785156 1626411200.4203
MEM 290.785156 1626411200.5322
MEM 290.785156 1626411200.6440
MEM 290.785156 1626411200.7577
MEM 290.785156 1626411200.8697
MEM 290.785156 1626411200.9815
MEM 290.785156 1626411201.0953
MEM 290.785156 1626411201.2090
MEM 290.785156 1626411201.3229
MEM 290.785156 1626411201.4362
MEM 290.785156 1626411201.5499
MEM 290.785156 1626411201.6639
MEM 290.785156 1626411201.7784
MEM 290.785156 1626411201.8924
MEM 290.785156 1626411202.0072
MEM 290.785156 1626411202.1211
MEM 290.785156 1626411202.2318
MEM 290.785156 1626411202.3442
MEM 290.785156 1626411202.4563
MEM 290.785156 1626411202.5691
MEM 290.785156 1626411202.6791
MEM 290.785156 1626411202.7926
MEM 290.785156 1626411202.9025
MEM 290.785156 1626411203.0152
MEM 290.785156 1626411203.1263
MEM 290.785156 1626411203.2395
MEM 290.785156 1626411203.3528
MEM 290.785156 1626411203.4663
MEM 290.785156 1626411203.5797
MEM 290.785156 1626411203.6933
MEM 290.785156 1626411203.8067
MEM 290.785156 1626411203.9194
MEM 290.785156 1626411204.0308
MEM 290.785156 1626411204.1429
MEM 290.785156 1626411204.2556
MEM 290.785156 1626411204.3683
MEM 290.785156 1626411204.4820
MEM 290.785156 1626411204.5946
MEM 290.785156 1626411204.7076
MEM 290.785156 1626411204.8208
MEM 290.785156 1626411204.9342
MEM 290.785156 1626411205.0486
MEM 290.785156 1626411205.1614
MEM 290.785156 1626411205.2753
MEM 290.785156 1626411205.3891
MEM 290.785156 1626411205.5028
MEM 290.785156 1626411205.6138
MEM 290.785156 1626411205.7270
MEM 290.785156 1626411205.8400
MEM 290.785156 1626411205.9525
MEM 290.785156 1626411206.0649
MEM 290.785156 1626411206.1791
MEM 290.785156 1626411206.2944
MEM 290.785156 1626411206.4097
MEM 290.785156 1626411206.5243
MEM 290.785156 1626411206.6386
MEM 290.785156 1626411206.7523
MEM 290.785156 1626411206.8647
MEM 290.785156 1626411206.9793
MEM 290.785156 1626411207.0919
MEM 290.785156 1626411207.2054
MEM 290.785156 1626411207.3160
MEM 290.785156 1626411207.4301
MEM 290.785156 1626411207.5443
MEM 290.785156 1626411207.6590
MEM 290.785156 1626411207.7732
MEM 290.785156 1626411207.8865
MEM 290.785156 1626411207.9997
MEM 290.785156 1626411208.1135
MEM 290.785156 1626411208.2273
MEM 290.785156 1626411208.3426
MEM 290.785156 1626411208.4628
MEM 290.785156 1626411208.5772
MEM 290.785156 1626411208.6926
MEM 290.785156 1626411208.8065
MEM 290.785156 1626411208.9214
MEM 290.785156 1626411209.0363
MEM 290.785156 1626411209.1498
MEM 290.785156 1626411209.2635
MEM 290.785156 1626411209.3749
MEM 290.785156 1626411209.4898
MEM 290.785156 1626411209.6025
MEM 290.785156 1626411209.7155
MEM 290.785156 1626411209.8291
MEM 290.785156 1626411209.9431
MEM 290.785156 1626411210.0571
MEM 290.785156 1626411210.1717
MEM 290.785156 1626411210.2865
MEM 290.785156 1626411210.4015
MEM 290.785156 1626411210.5143
MEM 290.785156 1626411210.6279
MEM 290.785156 1626411210.7415
MEM 290.785156 1626411210.8551
MEM 290.785156 1626411210.9681
MEM 290.785156 1626411211.0815
MEM 290.785156 1626411211.1922
MEM 290.785156 1626411211.3018
MEM 290.785156 1626411211.4115
MEM 290.785156 1626411211.5252
MEM 290.785156 1626411211.6387
MEM 290.785156 1626411211.7522
MEM 290.785156 1626411211.8657
MEM 290.785156 1626411211.9790
MEM 290.785156 1626411212.0914
MEM 290.785156 1626411212.2045
MEM 290.785156 1626411212.3159
MEM 290.785156 1626411212.4285
MEM 290.785156 1626411212.5414
MEM 290.785156 1626411212.6536
MEM 290.785156 1626411212.7669
MEM 290.785156 1626411212.8799
MEM 290.785156 1626411212.9923
MEM 290.785156 1626411213.1056
MEM 290.785156 1626411213.2184
MEM 290.785156 1626411213.3325
MEM 290.785156 1626411213.4462
MEM 290.785156 1626411213.5601
MEM 290.785156 1626411213.6724
MEM 290.785156 1626411213.7857
MEM 290.785156 1626411213.8991
MEM 290.785156 1626411214.0126
MEM 290.785156 1626411214.1255
MEM 290.785156 1626411214.2390
MEM 290.785156 1626411214.3521
MEM 290.785156 1626411214.4651
MEM 290.785156 1626411214.5772
MEM 290.785156 1626411214.6895
MEM 290.785156 1626411214.8023
MEM 290.785156 1626411214.9126
MEM 290.785156 1626411215.0247
MEM 290.785156 1626411215.1382
MEM 290.785156 1626411215.2502
MEM 290.785156 1626411215.3638
MEM 290.785156 1626411215.4790
MEM 290.785156 1626411215.5929
MEM 290.785156 1626411215.7067
MEM 290.785156 1626411215.8178
MEM 290.785156 1626411215.9314
MEM 290.785156 1626411216.0439
MEM 290.785156 1626411216.1576
MEM 290.785156 1626411216.2716
MEM 290.785156 1626411216.3852
MEM 290.785156 1626411216.4959
MEM 290.785156 1626411216.6095
MEM 290.785156 1626411216.7220
MEM 290.785156 1626411216.8353
MEM 290.785156 1626411216.9487
MEM 290.785156 1626411217.0594
MEM 290.785156 1626411217.1731
MEM 290.785156 1626411217.2839
MEM 290.785156 1626411217.3959
MEM 290.785156 1626411217.5077
MEM 290.785156 1626411217.6211
MEM 290.785156 1626411217.7345
MEM 290.847656 1626411217.8470
MEM 290.847656 1626411217.9604
MEM 290.847656 1626411218.0737
MEM 290.847656 1626411218.1872
MEM 290.847656 1626411218.3006
MEM 290.847656 1626411218.4104
MEM 290.847656 1626411218.5221
MEM 290.847656 1626411218.6326
MEM 290.847656 1626411218.7425
MEM 290.847656 1626411218.8557
MEM 290.847656 1626411218.9692
MEM 290.847656 1626411219.0809
MEM 290.847656 1626411219.1918
MEM 290.847656 1626411219.3068
MEM 290.847656 1626411219.4213
MEM 290.847656 1626411219.5362
MEM 290.847656 1626411219.6509
MEM 290.847656 1626411219.7660
MEM 290.847656 1626411219.8797
MEM 290.847656 1626411219.9917
MEM 290.847656 1626411220.1064
MEM 290.847656 1626411220.2199
MEM 290.847656 1626411220.3355
MEM 290.847656 1626411220.4505
MEM 290.847656 1626411220.5654
MEM 290.847656 1626411220.6798
MEM 290.847656 1626411220.7942
MEM 290.847656 1626411220.9128
MEM 290.847656 1626411221.0251
MEM 290.847656 1626411221.1396
MEM 290.847656 1626411221.2513
MEM 290.847656 1626411221.3674
MEM 290.847656 1626411221.4830
MEM 290.847656 1626411221.5968
MEM 290.847656 1626411221.7112
MEM 290.847656 1626411221.8251
MEM 290.847656 1626411221.9384
MEM 290.847656 1626411222.0520
MEM 290.847656 1626411222.1655
MEM 290.847656 1626411222.2796
MEM 290.847656 1626411222.3943
MEM 290.847656 1626411222.5076
MEM 290.847656 1626411222.6212
MEM 290.910156 1626411222.7355
MEM 290.910156 1626411222.8490
MEM 290.910156 1626411222.9616
MEM 290.910156 1626411223.0762
MEM 290.910156 1626411223.1896
MEM 290.910156 1626411223.3026
MEM 290.910156 1626411223.4160
MEM 290.910156 1626411223.5261
MEM 290.910156 1626411223.6394
MEM 290.910156 1626411223.7510
MEM 290.910156 1626411223.8641
MEM 290.910156 1626411223.9768
MEM 290.910156 1626411224.0897
MEM 290.910156 1626411224.2011
MEM 290.910156 1626411224.3145
MEM 290.910156 1626411224.4277
MEM 290.910156 1626411224.5380
MEM 290.910156 1626411224.6502
MEM 290.910156 1626411224.7638
MEM 290.910156 1626411224.8764
MEM 290.910156 1626411224.9899
MEM 290.910156 1626411225.1032
MEM 290.910156 1626411225.2167
MEM 290.910156 1626411225.3304
MEM 290.910156 1626411225.4439
MEM 290.910156 1626411225.5572
MEM 290.910156 1626411225.6711
MEM 290.910156 1626411225.7847
MEM 290.910156 1626411225.8983
MEM 290.910156 1626411226.0080
MEM 290.910156 1626411226.1216
MEM 290.910156 1626411226.2313
MEM 290.910156 1626411226.3448
MEM 290.910156 1626411226.4583
MEM 290.910156 1626411226.5718
MEM 290.910156 1626411226.6851
MEM 290.910156 1626411226.7960
MEM 290.910156 1626411226.9092
MEM 290.910156 1626411227.0227
MEM 290.910156 1626411227.1362
MEM 290.910156 1626411227.2497
MEM 290.910156 1626411227.3617
MEM 290.910156 1626411227.4753
MEM 290.910156 1626411227.5889
MEM 290.910156 1626411227.7024
MEM 290.910156 1626411227.8160
MEM 290.910156 1626411227.9295
MEM 290.910156 1626411228.0392
MEM 290.910156 1626411228.1527
MEM 290.910156 1626411228.2660
MEM 290.910156 1626411228.3785
MEM 290.910156 1626411228.4921
MEM 290.910156 1626411228.6041
MEM 290.910156 1626411228.7176
MEM 290.910156 1626411228.8297
MEM 290.910156 1626411228.9433
MEM 290.910156 1626411229.0560
MEM 290.910156 1626411229.1694
MEM 290.910156 1626411229.2830
MEM 290.910156 1626411229.3964
MEM 290.910156 1626411229.5099
MEM 290.910156 1626411229.6235
MEM 290.910156 1626411229.7368
MEM 290.910156 1626411229.8490
MEM 290.910156 1626411229.9626
MEM 290.910156 1626411230.0756
MEM 290.910156 1626411230.1892
MEM 290.910156 1626411230.3013
MEM 290.910156 1626411230.4135
MEM 290.910156 1626411230.5268
MEM 290.910156 1626411230.6397
MEM 290.910156 1626411230.7532
MEM 290.910156 1626411230.8647
MEM 290.910156 1626411230.9778
MEM 290.910156 1626411231.0908
MEM 290.910156 1626411231.2033
MEM 290.910156 1626411231.3158
MEM 290.910156 1626411231.4299
MEM 290.910156 1626411231.5424
MEM 290.910156 1626411231.6560
MEM 290.910156 1626411231.7694
MEM 290.910156 1626411231.8819
MEM 290.910156 1626411231.9955
MEM 290.910156 1626411232.1092
MEM 290.910156 1626411232.2228
MEM 290.910156 1626411232.3386
MEM 290.910156 1626411232.4521
MEM 290.910156 1626411232.5641
MEM 290.910156 1626411232.6772
MEM 290.910156 1626411232.7922
MEM 290.910156 1626411232.9034
MEM 290.910156 1626411233.0181
MEM 290.910156 1626411233.1321
MEM 290.910156 1626411233.2427
MEM 290.910156 1626411233.3579
MEM 290.910156 1626411233.4725
MEM 290.910156 1626411233.5880
MEM 290.910156 1626411233.7029
MEM 290.910156 1626411233.8173
MEM 290.910156 1626411233.9304
MEM 290.910156 1626411234.0418
MEM 290.910156 1626411234.1553
MEM 290.910156 1626411234.2671
MEM 290.910156 1626411234.3822
MEM 290.910156 1626411234.4963
MEM 290.910156 1626411234.6109
MEM 290.910156 1626411234.7239
MEM 290.910156 1626411234.8379
MEM 290.910156 1626411234.9516
MEM 290.910156 1626411235.0632
MEM 290.910156 1626411235.1772
MEM 290.910156 1626411235.2923
MEM 290.910156 1626411235.4062
MEM 290.910156 1626411235.5201
MEM 290.910156 1626411235.6330
MEM 290.910156 1626411235.7473
MEM 290.910156 1626411235.8605
MEM 290.910156 1626411235.9735
MEM 290.910156 1626411236.0862
MEM 290.910156 1626411236.1989
MEM 290.910156 1626411236.3105
MEM 290.910156 1626411236.4204
MEM 290.910156 1626411236.5339
MEM 290.910156 1626411236.6475
MEM 290.910156 1626411236.7607
MEM 290.910156 1626411236.8747
MEM 290.910156 1626411236.9897
MEM 290.910156 1626411237.1095
MEM 290.910156 1626411237.2248
MEM 290.910156 1626411237.3394
MEM 290.910156 1626411237.4507
MEM 290.910156 1626411237.5637
MEM 290.910156 1626411237.6746
MEM 290.910156 1626411237.7881
MEM 290.910156 1626411237.9015
MEM 290.910156 1626411238.0135
MEM 290.910156 1626411238.1271
MEM 290.910156 1626411238.2412
MEM 290.910156 1626411238.3563
MEM 290.910156 1626411238.4699
MEM 290.910156 1626411238.5835
MEM 290.910156 1626411238.6974
MEM 290.910156 1626411238.8096
MEM 290.910156 1626411238.9256
MEM 290.910156 1626411239.0373
MEM 290.910156 1626411239.1501
MEM 290.910156 1626411239.2621
MEM 290.910156 1626411239.3764
MEM 290.910156 1626411239.4902
MEM 290.910156 1626411239.6030
MEM 290.910156 1626411239.7157
MEM 290.910156 1626411239.8288
MEM 290.910156 1626411239.9426
MEM 290.910156 1626411240.0562
MEM 290.910156 1626411240.1690
MEM 290.910156 1626411240.2825
MEM 290.910156 1626411240.3960
MEM 290.910156 1626411240.5090
MEM 290.910156 1626411240.6222
MEM 290.910156 1626411240.7360
MEM 290.910156 1626411240.8502
MEM 290.910156 1626411240.9638
MEM 290.910156 1626411241.0771
MEM 290.910156 1626411241.1905
MEM 290.910156 1626411241.3041
MEM 290.910156 1626411241.4179
MEM 290.910156 1626411241.5315
MEM 290.910156 1626411241.6449
MEM 290.910156 1626411241.7579
MEM 290.910156 1626411241.8721
MEM 290.910156 1626411241.9861
MEM 290.910156 1626411242.0996
MEM 290.910156 1626411242.2130
MEM 290.910156 1626411242.3268
MEM 290.910156 1626411242.4405
MEM 290.910156 1626411242.5541
MEM 290.910156 1626411242.6664
MEM 290.910156 1626411242.7799
MEM 290.910156 1626411242.8951
MEM 290.910156 1626411243.0095
MEM 290.910156 1626411243.1231
MEM 290.910156 1626411243.2377
MEM 290.910156 1626411243.3509
MEM 290.910156 1626411243.4646
MEM 290.910156 1626411243.5784
MEM 290.910156 1626411243.6921
MEM 290.910156 1626411243.8055
MEM 290.910156 1626411243.9184
MEM 290.910156 1626411244.0324
MEM 290.910156 1626411244.1461
MEM 290.910156 1626411244.2589
MEM 290.910156 1626411244.3723
MEM 290.910156 1626411244.4846
MEM 290.910156 1626411244.5988
MEM 290.910156 1626411244.7147
MEM 290.910156 1626411244.8281
MEM 290.910156 1626411244.9410
MEM 290.910156 1626411245.0545
MEM 290.910156 1626411245.1681
MEM 290.910156 1626411245.2807
MEM 290.910156 1626411245.3943
MEM 290.910156 1626411245.5075
MEM 290.910156 1626411245.6208
MEM 290.910156 1626411245.7343
MEM 290.910156 1626411245.8468
MEM 290.910156 1626411245.9573
MEM 290.910156 1626411246.0701
MEM 290.910156 1626411246.1854
MEM 290.910156 1626411246.2994
MEM 290.910156 1626411246.4133
MEM 290.910156 1626411246.5270
MEM 290.910156 1626411246.6426
MEM 290.910156 1626411246.7561
MEM 290.910156 1626411246.8696
MEM 290.910156 1626411246.9818
MEM 290.910156 1626411247.0952
MEM 290.910156 1626411247.2080
MEM 290.910156 1626411247.3214
MEM 290.910156 1626411247.4348
MEM 290.910156 1626411247.5473
MEM 290.910156 1626411247.6605
MEM 290.910156 1626411247.7740
MEM 290.910156 1626411247.8874
MEM 290.910156 1626411248.0006
MEM 290.910156 1626411248.1130
MEM 290.910156 1626411248.2253
MEM 290.910156 1626411248.3388
MEM 290.910156 1626411248.4521
MEM 290.910156 1626411248.5655
MEM 290.910156 1626411248.6790
MEM 290.910156 1626411248.7905
MEM 290.910156 1626411248.9033
MEM 290.910156 1626411249.0169
MEM 290.910156 1626411249.1274
MEM 290.910156 1626411249.2407
MEM 290.910156 1626411249.3543
MEM 290.910156 1626411249.4674
MEM 290.910156 1626411249.5811
MEM 290.910156 1626411249.6940
MEM 290.910156 1626411249.8066
MEM 290.910156 1626411249.9181
MEM 290.910156 1626411250.0316
MEM 290.910156 1626411250.1446
MEM 290.910156 1626411250.2580
MEM 290.910156 1626411250.3701
MEM 290.910156 1626411250.4839
MEM 290.910156 1626411250.5982
MEM 290.910156 1626411250.7091
MEM 290.910156 1626411250.8211
MEM 290.910156 1626411250.9329
MEM 290.910156 1626411251.0470
MEM 290.910156 1626411251.1606
MEM 290.910156 1626411251.2746
MEM 290.910156 1626411251.3888
MEM 290.910156 1626411251.5009
MEM 290.910156 1626411251.6141
MEM 290.910156 1626411251.7267
MEM 290.910156 1626411251.8402
MEM 290.937500 1626411251.9534
MEM 290.937500 1626411252.0642
MEM 290.937500 1626411252.1773
MEM 290.937500 1626411252.2908
MEM 290.937500 1626411252.4041
MEM 290.937500 1626411252.5174
MEM 290.937500 1626411252.6307
MEM 290.937500 1626411252.7441
MEM 290.937500 1626411252.8573
MEM 290.937500 1626411252.9688
MEM 290.937500 1626411253.0804
MEM 290.937500 1626411253.1927
MEM 290.937500 1626411253.3060
MEM 290.937500 1626411253.4185
MEM 290.937500 1626411253.5288
MEM 290.937500 1626411253.6390
MEM 290.937500 1626411253.7542
MEM 290.937500 1626411253.8670
