CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/pandas_test.py
MEM 261.628906 1626411652.0776
MEM 261.644531 1626411652.1907
MEM 263.140625 1626411652.3026
MEM 261.644531 1626411652.4181
MEM 261.652344 1626411652.5332
MEM 263.156250 1626411652.6472
MEM 263.160156 1626411652.7639
MEM 261.664062 1626411652.8786
MEM 261.679688 1626411652.9927
MEM 261.664062 1626411653.1057
MEM 261.679688 1626411653.2214
MEM 263.175781 1626411653.3345
MEM 262.929688 1626411653.4484
MEM 261.679688 1626411653.5628
MEM 261.679688 1626411653.6771
MEM 263.175781 1626411653.7898
MEM 261.664062 1626411653.9024
MEM 261.679688 1626411654.0172
MEM 263.175781 1626411654.1322
MEM 263.175781 1626411654.2443
MEM 261.664062 1626411654.3589
MEM 261.679688 1626411654.4733
MEM 263.175781 1626411654.5874
MEM 263.175781 1626411654.7015
MEM 263.175781 1626411654.8143
MEM 261.679688 1626411654.9280
MEM 261.679688 1626411655.0454
MEM 263.175781 1626411655.1605
MEM 261.664062 1626411655.2769
MEM 261.664062 1626411655.3948
MEM 263.175781 1626411655.5102
MEM 261.679688 1626411655.6236
MEM 261.679688 1626411655.7378
MEM 261.679688 1626411655.8525
MEM 261.679688 1626411655.9692
MEM 263.175781 1626411656.0835
MEM 261.679688 1626411656.1976
MEM 263.175781 1626411656.3117
MEM 262.417969 1626411656.4261
MEM 263.175781 1626411656.5403
MEM 261.679688 1626411656.6538
MEM 261.664062 1626411656.7679
MEM 263.175781 1626411656.8819
MEM 261.679688 1626411656.9923
MEM 263.175781 1626411657.1060
MEM 261.664062 1626411657.2199
MEM 261.679688 1626411657.3343
MEM 263.175781 1626411657.4481
MEM 261.679688 1626411657.5618
MEM 261.679688 1626411657.6758
MEM 261.664062 1626411657.7897
MEM 261.679688 1626411657.9041
MEM 261.679688 1626411658.0184
MEM 261.679688 1626411658.1326
MEM 263.175781 1626411658.2460
MEM 261.664062 1626411658.3601
MEM 261.679688 1626411658.4748
MEM 263.175781 1626411658.5883
MEM 261.664062 1626411658.7026
MEM 261.679688 1626411658.8150
MEM 263.175781 1626411658.9281
MEM 261.679688 1626411659.0413
MEM 261.679688 1626411659.1555
MEM 263.175781 1626411659.2695
MEM 263.175781 1626411659.3846
MEM 261.679688 1626411659.4961
MEM 263.175781 1626411659.6105
MEM 261.664062 1626411659.7252
MEM 261.679688 1626411659.8403
MEM 263.175781 1626411659.9536
MEM 263.175781 1626411660.0690
MEM 261.664062 1626411660.1820
MEM 261.664062 1626411660.2950
MEM 261.679688 1626411660.4102
MEM 263.175781 1626411660.5249
MEM 261.679688 1626411660.6390
MEM 263.175781 1626411660.7539
MEM 261.679688 1626411660.8675
MEM 261.679688 1626411660.9822
MEM 261.664062 1626411661.0958
MEM 261.679688 1626411661.2105
MEM 262.929688 1626411661.3222
MEM 261.679688 1626411661.4359
MEM 261.679688 1626411661.5501
MEM 261.664062 1626411661.6645
MEM 261.679688 1626411661.7795
MEM 261.679688 1626411661.8940
MEM 261.679688 1626411662.0062
MEM 262.929688 1626411662.1177
MEM 261.679688 1626411662.2309
MEM 261.679688 1626411662.3450
MEM 263.175781 1626411662.4595
MEM 261.664062 1626411662.5732
MEM 261.679688 1626411662.6878
MEM 261.679688 1626411662.8021
MEM 263.175781 1626411662.9161
MEM 261.679688 1626411663.0299
MEM 261.679688 1626411663.1443
MEM 263.175781 1626411663.2586
MEM 261.679688 1626411663.3721
MEM 261.679688 1626411663.4869
MEM 261.679688 1626411663.6010
MEM 263.175781 1626411663.7120
MEM 261.679688 1626411663.8240
MEM 263.175781 1626411663.9390
MEM 263.175781 1626411664.0535
MEM 261.664062 1626411664.1673
MEM 263.175781 1626411664.2816
MEM 261.664062 1626411664.3952
MEM 261.679688 1626411664.5107
MEM 263.175781 1626411664.6246
MEM 261.664062 1626411664.7391
MEM 262.175781 1626411664.8526
MEM 261.664062 1626411664.9674
MEM 261.664062 1626411665.0824
MEM 263.175781 1626411665.1952
MEM 261.679688 1626411665.3096
MEM 263.175781 1626411665.4240
MEM 261.664062 1626411665.5385
MEM 261.679688 1626411665.6527
MEM 262.671875 1626411665.7632
MEM 261.664062 1626411665.8777
MEM 261.679688 1626411665.9911
MEM 261.664062 1626411666.1047
MEM 261.683594 1626411666.2192
MEM 261.687500 1626411666.3334
MEM 263.191406 1626411666.4478
MEM 261.687500 1626411666.5607
MEM 263.203125 1626411666.6747
MEM 261.710938 1626411666.7890
MEM 261.722656 1626411666.9030
MEM 263.218750 1626411667.0177
MEM 261.707031 1626411667.1324
MEM 261.722656 1626411667.2474
MEM 263.218750 1626411667.3602
MEM 261.722656 1626411667.4750
MEM 263.218750 1626411667.5880
MEM 261.960938 1626411667.7031
MEM 261.722656 1626411667.8175
MEM 263.218750 1626411667.9321
MEM 261.722656 1626411668.0466
MEM 263.218750 1626411668.1610
MEM 261.707031 1626411668.2742
MEM 263.218750 1626411668.3871
MEM 261.722656 1626411668.5015
MEM 261.722656 1626411668.6157
MEM 261.722656 1626411668.7283
MEM 263.218750 1626411668.8427
MEM 262.460938 1626411668.9592
MEM 261.722656 1626411669.0732
MEM 263.218750 1626411669.1874
MEM 261.707031 1626411669.3016
MEM 261.722656 1626411669.4151
MEM 263.218750 1626411669.5269
MEM 263.218750 1626411669.6415
MEM 263.218750 1626411669.7570
MEM 261.722656 1626411669.8701
MEM 261.722656 1626411669.9810
MEM 261.707031 1626411670.0953
MEM 261.722656 1626411670.2058
MEM 261.707031 1626411670.3201
MEM 261.707031 1626411670.4337
MEM 263.218750 1626411670.5477
MEM 261.722656 1626411670.6621
MEM 261.722656 1626411670.7766
MEM 263.218750 1626411670.8897
MEM 261.707031 1626411671.0044
MEM 261.722656 1626411671.1187
MEM 263.218750 1626411671.2336
MEM 261.722656 1626411671.3456
MEM 263.218750 1626411671.4610
MEM 261.707031 1626411671.5756
MEM 261.722656 1626411671.6896
MEM 263.218750 1626411671.8037
MEM 261.722656 1626411671.9187
MEM 261.722656 1626411672.0373
MEM 261.722656 1626411672.1530
MEM 263.218750 1626411672.2679
MEM 261.722656 1626411672.3819
MEM 263.218750 1626411672.4960
MEM 262.714844 1626411672.6115
MEM 261.722656 1626411672.7260
MEM 263.218750 1626411672.8412
MEM 261.960938 1626411672.9566
MEM 261.722656 1626411673.0700
MEM 263.218750 1626411673.1838
MEM 261.722656 1626411673.2977
MEM 263.218750 1626411673.4112
MEM 261.722656 1626411673.5227
MEM 261.707031 1626411673.6346
MEM 261.722656 1626411673.7481
MEM 263.218750 1626411673.8625
MEM 261.722656 1626411673.9759
MEM 263.218750 1626411674.0903
MEM 261.707031 1626411674.2051
MEM 261.722656 1626411674.3199
MEM 263.218750 1626411674.4350
MEM 261.707031 1626411674.5502
MEM 261.707031 1626411674.6635
MEM 261.722656 1626411674.7777
MEM 263.218750 1626411674.8924
MEM 261.707031 1626411675.0060
MEM 261.722656 1626411675.1200
MEM 263.218750 1626411675.2348
MEM 261.722656 1626411675.3481
MEM 263.218750 1626411675.4624
MEM 261.722656 1626411675.5767
MEM 263.218750 1626411675.6906
MEM 261.707031 1626411675.8047
MEM 263.218750 1626411675.9157
MEM 261.707031 1626411676.0299
MEM 263.218750 1626411676.1439
MEM 261.707031 1626411676.2582
MEM 261.722656 1626411676.3725
MEM 263.218750 1626411676.4864
MEM 261.722656 1626411676.6001
MEM 263.218750 1626411676.7144
MEM 261.722656 1626411676.8284
MEM 261.707031 1626411676.9424
MEM 261.722656 1626411677.0582
MEM 263.218750 1626411677.1723
MEM 261.722656 1626411677.2866
MEM 263.218750 1626411677.3998
MEM 261.707031 1626411677.5145
MEM 263.218750 1626411677.6296
MEM 261.707031 1626411677.7429
MEM 261.722656 1626411677.8589
MEM 263.218750 1626411677.9742
MEM 261.722656 1626411678.0887
MEM 261.722656 1626411678.2036
MEM 261.707031 1626411678.3152
MEM 263.218750 1626411678.4290
MEM 262.972656 1626411678.5447
MEM 263.218750 1626411678.6563
MEM 261.707031 1626411678.7706
MEM 263.218750 1626411678.8854
MEM 261.707031 1626411679.0006
MEM 263.218750 1626411679.1132
MEM 261.722656 1626411679.2271
MEM 261.707031 1626411679.3425
MEM 263.218750 1626411679.4538
MEM 261.707031 1626411679.5687
MEM 261.707031 1626411679.6845
MEM 261.722656 1626411679.7995
MEM 262.714844 1626411679.9154
MEM 261.722656 1626411680.0312
MEM 263.218750 1626411680.1451
MEM 261.722656 1626411680.2570
MEM 263.218750 1626411680.3725
MEM 261.722656 1626411680.4863
MEM 263.218750 1626411680.6005
MEM 261.722656 1626411680.7160
MEM 261.722656 1626411680.8310
MEM 261.707031 1626411680.9423
MEM 261.726562 1626411681.0577
MEM 263.226562 1626411681.1712
MEM 261.734375 1626411681.2861
MEM 261.718750 1626411681.4012
MEM 261.734375 1626411681.5164
MEM 262.472656 1626411681.6315
MEM 261.734375 1626411681.7451
MEM 261.718750 1626411681.8594
MEM 263.230469 1626411681.9726
MEM 261.734375 1626411682.0871
MEM 263.230469 1626411682.2015
MEM 261.734375 1626411682.3159
MEM 263.230469 1626411682.4301
MEM 261.734375 1626411682.5443
MEM 261.718750 1626411682.6574
MEM 263.230469 1626411682.7717
MEM 261.718750 1626411682.8860
MEM 263.230469 1626411682.9996
MEM 261.734375 1626411683.1147
MEM 261.734375 1626411683.2259
MEM 261.734375 1626411683.3392
MEM 263.230469 1626411683.4540
MEM 261.734375 1626411683.5675
MEM 261.718750 1626411683.6807
MEM 263.230469 1626411683.7952
MEM 261.734375 1626411683.9107
MEM 263.230469 1626411684.0252
MEM 261.734375 1626411684.1388
MEM 261.718750 1626411684.2502
MEM 261.718750 1626411684.3649
MEM 263.230469 1626411684.4807
MEM 263.230469 1626411684.5925
MEM 261.734375 1626411684.7060
MEM 263.230469 1626411684.8215
MEM 261.734375 1626411684.9372
MEM 261.734375 1626411685.0560
MEM 261.718750 1626411685.1709
MEM 262.726562 1626411685.2818
MEM 261.734375 1626411685.3969
MEM 261.718750 1626411685.5109
MEM 262.472656 1626411685.6260
MEM 261.734375 1626411685.7393
MEM 262.230469 1626411685.8546
MEM 261.972656 1626411685.9696
MEM 261.718750 1626411686.0834
MEM 261.718750 1626411686.1968
MEM 261.734375 1626411686.3112
MEM 261.718750 1626411686.4251
MEM 263.230469 1626411686.5382
MEM 261.734375 1626411686.6528
MEM 262.472656 1626411686.7673
MEM 261.734375 1626411686.8818
MEM 261.718750 1626411686.9961
MEM 263.230469 1626411687.1109
MEM 261.734375 1626411687.2236
MEM 261.734375 1626411687.3344
MEM 261.718750 1626411687.4479
MEM 263.230469 1626411687.5622
MEM 261.734375 1626411687.6764
MEM 261.972656 1626411687.7912
MEM 261.734375 1626411687.9053
MEM 261.718750 1626411688.0200
MEM 263.230469 1626411688.1348
MEM 261.734375 1626411688.2488
MEM 261.734375 1626411688.3597
MEM 262.726562 1626411688.4742
MEM 261.734375 1626411688.5887
MEM 261.734375 1626411688.6997
MEM 263.230469 1626411688.8142
MEM 261.734375 1626411688.9288
MEM 262.472656 1626411689.0434
MEM 261.734375 1626411689.1574
MEM 262.230469 1626411689.2720
MEM 263.230469 1626411689.3870
MEM 263.230469 1626411689.5018
MEM 261.734375 1626411689.6170
MEM 261.734375 1626411689.7316
MEM 261.734375 1626411689.8424
MEM 261.734375 1626411689.9568
MEM 261.734375 1626411690.0710
MEM 261.734375 1626411690.1853
MEM 261.734375 1626411690.2990
MEM 261.718750 1626411690.4134
MEM 261.734375 1626411690.5270
MEM 261.718750 1626411690.6412
MEM 263.230469 1626411690.7554
MEM 261.734375 1626411690.8692
MEM 261.734375 1626411690.9815
MEM 263.230469 1626411691.0956
MEM 263.230469 1626411691.2099
MEM 261.722656 1626411691.3256
MEM 263.234375 1626411691.4398
MEM 261.738281 1626411691.5531
MEM 263.234375 1626411691.6669
MEM 261.738281 1626411691.7813
MEM 263.234375 1626411691.8961
MEM 261.738281 1626411692.0093
MEM 261.722656 1626411692.1230
MEM 263.234375 1626411692.2374
MEM 261.738281 1626411692.3512
MEM 261.722656 1626411692.4645
MEM 263.234375 1626411692.5795
MEM 261.722656 1626411692.6942
MEM 263.234375 1626411692.8083
MEM 261.738281 1626411692.9223
MEM 263.234375 1626411693.0367
MEM 261.738281 1626411693.1498
MEM 261.980469 1626411693.2637
MEM 263.238281 1626411693.3763
MEM 261.742188 1626411693.4909
MEM 263.238281 1626411693.6044
MEM 261.742188 1626411693.7191
MEM 263.238281 1626411693.8342
MEM 263.238281 1626411693.9491
MEM 261.742188 1626411694.0635
MEM 261.726562 1626411694.1777
MEM 261.726562 1626411694.2915
MEM 261.742188 1626411694.4058
MEM 261.742188 1626411694.5181
MEM 261.726562 1626411694.6329
MEM 262.480469 1626411694.7473
MEM 263.238281 1626411694.8618
MEM 261.742188 1626411694.9765
MEM 262.996094 1626411695.0873
MEM 261.753906 1626411695.2011
MEM 263.253906 1626411695.3154
MEM 261.761719 1626411695.4290
MEM 261.769531 1626411695.5424
MEM 263.265625 1626411695.6565
MEM 261.781250 1626411695.7709
MEM 261.769531 1626411695.8835
MEM 263.281250 1626411695.9955
MEM 261.789062 1626411696.1092
MEM 263.285156 1626411696.2247
MEM 261.789062 1626411696.3384
MEM 261.789062 1626411696.4539
MEM 261.773438 1626411696.5685
MEM 263.285156 1626411696.6820
MEM 261.773438 1626411696.7958
MEM 263.285156 1626411696.9088
MEM 261.789062 1626411697.0221
MEM 261.773438 1626411697.1354
MEM 263.285156 1626411697.2490
MEM 261.789062 1626411697.3627
MEM 261.773438 1626411697.4776
MEM 263.285156 1626411697.5928
MEM 261.773438 1626411697.7072
MEM 263.285156 1626411697.8213
MEM 261.789062 1626411697.9353
MEM 261.773438 1626411698.0493
MEM 263.285156 1626411698.1644
MEM 261.789062 1626411698.2753
MEM 261.773438 1626411698.3902
MEM 263.285156 1626411698.5035
MEM 261.789062 1626411698.6180
MEM 263.285156 1626411698.7329
MEM 261.789062 1626411698.8477
MEM 263.039062 1626411698.9619
MEM 261.789062 1626411699.0756
MEM 261.789062 1626411699.1885
MEM 263.285156 1626411699.3032
MEM 261.789062 1626411699.4181
MEM 261.789062 1626411699.5340
MEM 263.285156 1626411699.6492
MEM 261.789062 1626411699.7606
MEM 261.789062 1626411699.8759
MEM 261.789062 1626411699.9913
MEM 261.773438 1626411700.1062
MEM 261.773438 1626411700.2203
MEM 261.773438 1626411700.3327
MEM 263.285156 1626411700.4465
MEM 262.781250 1626411700.5615
MEM 261.789062 1626411700.6765
MEM 261.773438 1626411700.7913
MEM 263.285156 1626411700.9062
MEM 261.789062 1626411701.0208
MEM 261.773438 1626411701.1359
MEM 261.789062 1626411701.2509
MEM 261.773438 1626411701.3654
MEM 261.789062 1626411701.4804
MEM 261.773438 1626411701.5950
MEM 263.285156 1626411701.7105
MEM 261.789062 1626411701.8256
MEM 261.773438 1626411701.9397
MEM 263.285156 1626411702.0545
MEM 261.789062 1626411702.1694
MEM 263.285156 1626411702.2830
MEM 263.285156 1626411702.3957
MEM 261.789062 1626411702.5098
MEM 263.285156 1626411702.6232
MEM 263.285156 1626411702.7374
MEM 261.789062 1626411702.8502
MEM 263.039062 1626411702.9641
MEM 261.789062 1626411703.0789
MEM 261.773438 1626411703.1928
MEM 263.285156 1626411703.3061
MEM 261.789062 1626411703.4196
MEM 261.789062 1626411703.5327
MEM 263.285156 1626411703.6460
MEM 261.789062 1626411703.7603
MEM 261.773438 1626411703.8745
MEM 263.285156 1626411703.9890
MEM 261.789062 1626411704.1036
MEM 261.789062 1626411704.2172
MEM 261.789062 1626411704.3317
MEM 263.285156 1626411704.4470
MEM 263.285156 1626411704.5618
MEM 261.789062 1626411704.6767
MEM 263.285156 1626411704.7910
MEM 261.789062 1626411704.9048
MEM 261.789062 1626411705.0173
MEM 262.781250 1626411705.1309
MEM 263.285156 1626411705.2471
MEM 261.789062 1626411705.3629
MEM 261.789062 1626411705.4772
MEM 261.789062 1626411705.5897
MEM 261.789062 1626411705.7050
MEM 261.773438 1626411705.8197
MEM 263.285156 1626411705.9344
MEM 261.773438 1626411706.0503
MEM 263.285156 1626411706.1656
MEM 261.789062 1626411706.2792
MEM 263.285156 1626411706.3937
MEM 261.789062 1626411706.5075
MEM 261.789062 1626411706.6186
MEM 263.285156 1626411706.7334
MEM 261.789062 1626411706.8476
MEM 261.773438 1626411706.9613
MEM 263.285156 1626411707.0726
MEM 261.789062 1626411707.1860
MEM 263.289062 1626411707.2989
MEM 261.792969 1626411707.4131
MEM 263.289062 1626411707.5271
MEM 261.792969 1626411707.6415
MEM 263.289062 1626411707.7559
MEM 261.792969 1626411707.8698
MEM 261.777344 1626411707.9832
MEM 263.289062 1626411708.0975
MEM 261.792969 1626411708.2109
MEM 261.792969 1626411708.3243
MEM 261.792969 1626411708.4374
MEM 263.289062 1626411708.5501
MEM 261.792969 1626411708.6644
MEM 261.792969 1626411708.7788
MEM 263.289062 1626411708.8927
MEM 261.792969 1626411709.0055
MEM 261.777344 1626411709.1201
MEM 263.289062 1626411709.2345
MEM 261.792969 1626411709.3469
MEM 261.781250 1626411709.4600
MEM 263.292969 1626411709.5741
MEM 261.796875 1626411709.6881
MEM 263.292969 1626411709.8027
MEM 261.800781 1626411709.9172
MEM 262.796875 1626411710.0316
MEM 263.308594 1626411710.1441
MEM 261.824219 1626411710.2573
MEM 261.808594 1626411710.3701
MEM 263.332031 1626411710.4841
MEM 261.839844 1626411710.5983
MEM 261.828125 1626411710.7125
MEM 261.843750 1626411710.8267
MEM 264.660156 1626411710.9412
MEM 261.828125 1626411711.0560
MEM 261.843750 1626411711.1698
MEM 261.843750 1626411711.2843
MEM 264.660156 1626411711.3987
MEM 264.660156 1626411711.5126
MEM 261.843750 1626411711.6261
MEM 261.843750 1626411711.7391
MEM 264.660156 1626411711.8502
MEM 264.660156 1626411711.9651
MEM 264.660156 1626411712.0795
MEM 261.828125 1626411712.1938
MEM 264.660156 1626411712.3081
MEM 261.828125 1626411712.4239
MEM 261.828125 1626411712.5410
MEM 261.843750 1626411712.6566
MEM 264.660156 1626411712.7723
MEM 264.660156 1626411712.8881
MEM 261.828125 1626411713.0013
MEM 261.843750 1626411713.1148
MEM 264.660156 1626411713.2300
MEM 261.828125 1626411713.3426
MEM 261.843750 1626411713.4576
MEM 264.660156 1626411713.5702
MEM 264.660156 1626411713.6834
MEM 261.828125 1626411713.7982
MEM 261.843750 1626411713.9139
MEM 261.828125 1626411714.0296
MEM 264.660156 1626411714.1447
MEM 261.843750 1626411714.2585
MEM 261.843750 1626411714.3743
MEM 264.660156 1626411714.4890
MEM 261.828125 1626411714.6033
MEM 261.843750 1626411714.7175
MEM 264.660156 1626411714.8321
MEM 264.660156 1626411714.9467
MEM 264.660156 1626411715.0601
MEM 264.402344 1626411715.1742
MEM 264.144531 1626411715.2885
MEM 261.828125 1626411715.3994
MEM 264.660156 1626411715.5140
MEM 263.886719 1626411715.6278
MEM 261.843750 1626411715.7409
MEM 263.343750 1626411715.8553
MEM 261.843750 1626411715.9693
MEM 261.843750 1626411716.0840
MEM 264.660156 1626411716.1981
MEM 262.082031 1626411716.3127
MEM 261.843750 1626411716.4271
MEM 264.660156 1626411716.5405
MEM 262.597656 1626411716.6549
MEM 261.843750 1626411716.7686
MEM 264.660156 1626411716.8830
MEM 261.828125 1626411716.9974
MEM 261.843750 1626411717.1120
MEM 264.660156 1626411717.2263
MEM 261.843750 1626411717.3409
MEM 261.843750 1626411717.4557
MEM 264.660156 1626411717.5702
MEM 261.828125 1626411717.6835
MEM 261.843750 1626411717.7982
MEM 264.660156 1626411717.9121
MEM 261.828125 1626411718.0252
MEM 261.843750 1626411718.1399
MEM 261.843750 1626411718.2551
MEM 264.660156 1626411718.3700
MEM 261.843750 1626411718.4846
MEM 264.660156 1626411718.5986
MEM 261.828125 1626411718.7130
MEM 261.843750 1626411718.8259
MEM 264.660156 1626411718.9406
MEM 261.843750 1626411719.0541
MEM 261.843750 1626411719.1677
MEM 261.828125 1626411719.2823
MEM 261.843750 1626411719.3968
MEM 264.660156 1626411719.5116
MEM 264.660156 1626411719.6270
MEM 261.828125 1626411719.7412
MEM 261.843750 1626411719.8556
MEM 264.660156 1626411719.9698
MEM 263.113281 1626411720.0846
MEM 261.828125 1626411720.1993
MEM 261.843750 1626411720.3141
MEM 264.660156 1626411720.4288
MEM 261.828125 1626411720.5420
MEM 261.843750 1626411720.6574
MEM 261.843750 1626411720.7729
MEM 261.843750 1626411720.8883
MEM 264.660156 1626411721.0021
MEM 261.843750 1626411721.1143
MEM 264.660156 1626411721.2301
MEM 264.660156 1626411721.3439
MEM 264.660156 1626411721.4596
MEM 264.660156 1626411721.5754
MEM 261.828125 1626411721.6913
MEM 261.843750 1626411721.8055
MEM 264.660156 1626411721.9199
MEM 262.855469 1626411722.0359
MEM 261.843750 1626411722.1509
MEM 261.843750 1626411722.2661
MEM 261.828125 1626411722.3811
MEM 263.339844 1626411722.4961
MEM 261.843750 1626411722.6121
MEM 261.828125 1626411722.7274
MEM 263.339844 1626411722.8432
MEM 263.339844 1626411722.9582
MEM 261.828125 1626411723.0740
MEM 261.828125 1626411723.1882
MEM 263.339844 1626411723.3036
MEM 263.339844 1626411723.4183
MEM 261.843750 1626411723.5337
MEM 263.339844 1626411723.6490
MEM 263.339844 1626411723.7639
MEM 261.843750 1626411723.8787
MEM 261.843750 1626411723.9939
MEM 261.843750 1626411724.1088
MEM 262.835938 1626411724.2238
